Project_ID,State,District,Project_Type,Land_Required_Hectare,Land_Acquired_Hectare,Affected_Families,Displaced_Families,Sanction_Date,3A_Notification_Date,3D_Notification_Date,Award_Date,Payment_Date,Possession_Date,Compensation_Amount_Crore,RR_Amount_Crore,Compensation_Status,R&R_Progress_Percent,Legal_Disputes_Count,Possession_Status,Historical_Delay_Days,Risk_Score_0_100,Delay_Label,Data_Basis
BHNV-00668,Gujarat,Ahmedabad,Industrial Corridor,14.81,11.53,30,3,2023-01-22,2025-01-06,2026-02-15,2024-09-29,2025-09-28,2026-08-30,13.71,2.62,Partially paid,100.0,0,Partial possession,307,34,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-00669,Tamil Nadu,Salem,Urban Development,359.59,254.73,666,112,2018-08-10,2019-12-14,2020-09-07,2020-05-09,2020-12-24,2022-03-03,855.55,43.24,Partially paid,91.5,16,Partial possession,512,59,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-00670,Tamil Nadu,Chennai,Urban Development,104.86,47.29,191,39,2023-10-05,2024-11-05,2026-07-12,2024-10-03,2025-11-04,2027-03-31,230.39,8.85,Pending,100.0,2,Pending,529,64,1,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-00671,Rajasthan,Ajmer,Industrial Corridor,9.49,8.69,14,4,2017-04-19,2019-03-07,2021-01-30,2022-03-06,2022-07-22,2023-07-03,42.06,0.59,Mostly paid,84.5,2,Substantially complete,1729,50,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-00672,Uttar Pradesh,Varanasi,Railway,42.38,34.86,80,12,2020-11-02,2021-08-10,2022-07-24,2024-02-02,2024-12-04,2025-10-10,81.02,7.62,Mostly paid,100.0,2,Partial possession,1189,50,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-00673,Gujarat,Vadodara,Irrigation,128.77,101.92,221,47,2016-02-11,2016-08-24,2019-09-13,2018-01-27,2019-01-04,2019-09-11,301.66,15.19,Partially paid,99.8,10,Partial possession,311,36,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-00674,Karnataka,Mysuru,National Highway,6.71,4.22,12,3,2023-04-05,2025-01-08,2026-11-30,2024-01-11,2025-08-12,2027-07-08,24.21,0.99,Partially paid,100.0,0,Pending,719,57,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-00675,Uttar Pradesh,Prayagraj,Renewable Energy,32.36,20.16,61,10,2025-02-14,2027-02-18,2028-04-17,2025-12-29,2026-04-20,2026-05-11,131.34,4.09,Pending,93.0,3,Pending,0,15,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-00676,Rajasthan,Kota,Irrigation,33.92,27.05,77,12,2021-09-26,2023-04-07,2025-03-19,2026-10-30,2027-09-09,2029-03-10,137.38,7.85,Partially paid,100.0,3,Partial possession,2104,53,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-00677,Madhya Pradesh,Jabalpur,National Highway,8.38,5.04,15,4,2021-06-09,2023-03-02,2025-04-14,2025-08-13,2025-09-26,2025-12-21,18.94,1.05,Partially paid,100.0,0,Pending,513,56,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-00678,Uttar Pradesh,Gorakhpur,National Highway,43.8,39.76,84,9,2017-12-28,2019-02-01,2021-09-30,2018-08-12,2018-11-08,2020-04-05,188.76,9.98,Mostly paid,98.6,4,Substantially complete,274,26,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-00679,Uttar Pradesh,Varanasi,Urban Development,91.49,57.13,155,38,2025-08-18,2027-05-07,2026-01-21,2031-09-20,2032-03-24,2033-12-16,294.41,6.86,Partially paid,100.0,4,Pending,2119,59,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-00680,Odisha,Puri,National Highway,135.37,94.42,226,41,2022-03-18,2022-07-28,2026-02-13,2024-02-13,2024-05-21,2024-10-21,534.6,7.65,Partially paid,94.5,3,Partial possession,329,39,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-00681,Maharashtra,Nashik,Renewable Energy,23.35,13.53,37,7,2020-07-02,2022-03-17,2022-03-15,2021-07-30,2023-03-21,2024-04-24,98.71,2.12,Pending,100.0,1,Pending,843,61,1,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-00682,Odisha,Bhubaneswar,National Highway,365.64,119.95,624,104,2018-07-28,2018-12-30,2019-10-31,2020-09-26,2021-07-27,2023-02-03,608.54,69.8,Pending,72.4,17,Pending,787,77,1,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-00683,West Bengal,Kolkata,Industrial Corridor,3.83,2.43,7,1,2016-12-08,2017-02-13,2020-08-29,2022-07-27,2022-11-03,2023-10-07,10.14,0.74,Pending,91.7,0,Pending,1622,59,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-00684,Tamil Nadu,Coimbatore,Irrigation,42.79,32.21,83,22,2025-01-22,2026-02-03,2025-12-21,2028-07-04,2029-03-29,2030-12-04,127.29,3.71,Partially paid,90.3,3,Partial possession,1281,55,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-00685,Tamil Nadu,Salem,Industrial Corridor,7.3,4.32,9,1,2022-01-11,2022-09-10,2022-11-29,2022-11-19,2024-05-05,2026-03-15,27.51,0.72,Pending,100.0,0,Pending,943,59,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-00686,Maharashtra,Pune,Renewable Energy,32.79,11.23,62,12,2024-03-04,2025-02-15,2025-05-04,2028-04-29,2029-08-08,2029-11-03,74.9,4.89,Pending,69.6,3,Pending,1010,71,1,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-00687,Bihar,Patna,National Highway,17.78,17.06,26,5,2018-04-20,2020-05-25,2021-08-23,2023-08-09,2024-06-25,2025-08-02,28.07,1.28,Mostly paid,100.0,0,Substantially complete,2114,46,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-00688,Bihar,Bhagalpur,Renewable Energy,49.74,34.32,89,17,2021-07-20,2023-08-22,2025-03-30,2027-09-28,2028-04-13,2028-12-21,176.58,3.87,Partially paid,100.0,0,Partial possession,1566,56,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-00689,Rajasthan,Kota,Urban Development,26.39,21.6,42,8,2024-07-24,2025-10-22,2027-02-14,2029-09-26,2030-08-20,2031-07-22,78.95,2.48,Partially paid,90.5,2,Partial possession,1817,54,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-00690,Maharashtra,Thane,Industrial Corridor,13.12,7.49,23,4,2022-08-31,2023-06-03,2024-04-10,2029-03-14,2030-03-04,2031-02-22,54.1,2.27,Partially paid,97.7,0,Pending,2216,58,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-00691,Uttar Pradesh,Varanasi,Industrial Corridor,14.01,4.99,21,1,2018-06-12,2020-04-19,2020-01-10,2022-10-23,2023-06-21,2025-08-06,45.16,0.82,Pending,100.0,0,Pending,1724,66,1,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-00692,Bihar,Gaya,Railway,206.95,101.18,364,52,2021-04-16,2022-02-25,2024-04-04,2025-10-22,2026-07-27,2027-06-11,178.44,23.5,Pending,66.1,15,Pending,1413,73,1,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-00693,Gujarat,Surat,National Highway,46.69,35.1,95,14,2019-08-31,2020-05-17,2023-08-27,2023-12-13,2025-03-21,2025-04-12,204.34,6.48,Partially paid,85.8,5,Partial possession,867,57,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-00694,Karnataka,Bengaluru Urban,Urban Development,5.46,4.99,12,2,2016-02-07,2017-01-21,2018-07-17,2022-06-24,2023-03-16,2023-10-23,16.35,1.37,Partially paid,100.0,0,Substantially complete,1659,49,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-00695,Uttar Pradesh,Agra,Industrial Corridor,51.98,35.91,103,21,2019-09-26,2021-03-20,2021-05-29,2022-11-26,2024-01-22,2025-03-22,156.19,5.19,Partially paid,70.2,2,Partial possession,1318,59,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-00696,West Bengal,Bardhaman,Industrial Corridor,24.66,18.33,33,11,2018-04-30,2019-11-01,2021-05-16,2021-12-18,2022-06-20,2023-03-19,102.69,0.72,Partially paid,89.3,2,Partial possession,1165,55,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-00697,Gujarat,Vadodara,Urban Development,30.1,20.88,54,15,2023-08-08,2024-04-18,2024-12-01,2029-12-13,2031-07-16,2033-05-11,98.01,4.83,Partially paid,100.0,0,Partial possession,2369,56,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-00698,Gujarat,Ahmedabad,Renewable Energy,68.03,58.14,148,33,2016-08-18,2018-02-04,2020-11-11,2021-10-27,2022-03-22,2022-05-21,175.07,14.15,Partially paid,71.6,2,Partial possession,1246,55,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-00699,Maharashtra,Nagpur,Renewable Energy,97.83,29.92,185,29,2022-11-04,2025-03-07,2026-11-14,2023-10-02,2023-12-01,2024-04-19,117.1,16.71,Pending,90.1,4,Pending,0,26,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-00700,Rajasthan,Jodhpur,National Highway,12.69,8.03,19,5,2019-09-27,2020-02-10,2023-03-26,2021-11-04,2022-11-03,2022-12-08,55.33,1.71,Partially paid,92.6,0,Pending,78,19,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-00701,West Bengal,Bardhaman,Railway,29.09,13.9,52,8,2025-08-25,2027-08-23,2027-02-27,2026-07-15,2026-11-05,2027-05-08,31.72,3.55,Pending,100.0,5,Pending,0,21,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-00702,Bihar,Bhagalpur,Industrial Corridor,17.36,13.29,28,4,2022-04-23,2024-05-24,2026-03-06,2025-09-08,2025-10-29,2027-05-10,24.83,0.61,Pending,99.4,0,Partial possession,1336,55,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-00703,Maharashtra,Nagpur,Railway,54.43,47.2,97,17,2022-10-17,2024-07-14,2026-03-12,2029-01-07,2030-04-04,2031-06-08,208.59,9.02,Mostly paid,100.0,1,Partial possession,2046,48,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-00704,Bihar,Bhagalpur,Renewable Energy,23.75,10.16,36,7,2016-07-27,2018-08-02,2017-06-05,2017-09-06,2017-12-04,2019-03-18,62.09,4.09,Pending,82.7,0,Pending,148,35,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-00705,Maharashtra,Aurangabad,Renewable Energy,30.85,29.22,51,7,2019-05-09,2021-06-30,2021-03-03,2020-10-01,2020-12-12,2022-10-19,45.03,1.82,Mostly paid,100.0,1,Substantially complete,733,47,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-00706,Maharashtra,Nashik,Irrigation,22.87,8.56,47,4,2021-12-24,2024-02-03,2024-04-03,2027-06-01,2027-07-04,2028-02-09,42.51,1.26,Pending,82.1,3,Pending,1463,69,1,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-00707,Maharashtra,Nashik,National Highway,26.95,24.39,45,5,2023-02-25,2024-02-20,2024-08-16,2027-05-13,2028-07-02,2029-06-14,120.68,2.09,Partially paid,100.0,0,Substantially complete,1330,48,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-00708,Rajasthan,Ajmer,Irrigation,164.79,153.86,332,67,2023-12-13,2024-01-16,2026-04-15,2025-04-21,2025-11-09,2025-12-14,487.92,34.85,Mostly paid,94.2,13,Substantially complete,0,7,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-00709,Maharashtra,Pune,Irrigation,327.26,93.17,560,104,2025-06-27,2027-12-06,2027-06-25,2027-02-18,2027-07-21,2029-05-15,748.11,17.14,Pending,97.5,12,Pending,442,66,1,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-00710,Madhya Pradesh,Ujjain,Irrigation,43.69,36.03,79,19,2023-07-31,2024-12-09,2026-04-28,2028-02-13,2028-07-19,2028-10-06,176.6,7.23,Mostly paid,100.0,1,Partial possession,1217,50,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-00711,Karnataka,Mysuru,National Highway,27.11,22.46,34,9,2023-12-02,2025-05-30,2028-03-20,2028-11-01,2029-03-03,2030-10-15,69.8,0.89,Partially paid,91.7,0,Partial possession,1458,52,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-00712,Bihar,Patna,National Highway,6.08,2.18,16,5,2021-09-14,2023-11-28,2024-11-22,2022-08-01,2023-03-24,2023-07-04,11.79,0.37,Pending,99.1,2,Pending,0,25,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-00713,Uttar Pradesh,Varanasi,Urban Development,14.01,5.42,25,6,2019-05-23,2021-07-25,2020-09-28,2021-12-28,2022-06-05,2023-10-11,19.72,2.73,Pending,100.0,2,Pending,867,66,1,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-00714,Odisha,Bhubaneswar,Railway,26.4,13.54,45,5,2021-09-05,2022-03-16,2022-08-17,2022-07-07,2023-12-13,2024-02-08,93.84,4.37,Pending,97.7,1,Pending,354,47,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-00715,West Bengal,Howrah,Railway,14.66,10.18,28,5,2021-08-27,2023-07-10,2024-05-27,2025-02-06,2026-03-03,2026-08-05,44.07,2.24,Partially paid,100.0,3,Partial possession,764,56,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-00716,Tamil Nadu,Madurai,Urban Development,16.28,10.33,23,2,2017-09-21,2020-01-06,2021-08-05,2022-07-30,2022-08-18,2023-09-10,18.59,0.86,Pending,100.0,2,Pending,1136,59,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-00717,Rajasthan,Jodhpur,Urban Development,144.81,104.59,266,59,2024-10-13,2026-04-26,2025-09-25,2025-07-11,2026-08-17,2028-01-29,432.85,12.74,Partially paid,100.0,6,Partial possession,604,57,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-00718,Uttar Pradesh,Agra,Renewable Energy,30.84,22.97,44,9,2017-08-01,2017-11-20,2019-06-30,2019-09-07,2021-04-11,2022-09-07,42.87,1.09,Partially paid,100.0,0,Partial possession,707,55,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-00719,Gujarat,Rajkot,Irrigation,33.72,24.94,58,10,2018-06-21,2019-11-13,2021-02-09,2022-06-04,2023-12-30,2024-10-18,149.46,4.9,Partially paid,93.1,2,Partial possession,1482,55,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-00720,Madhya Pradesh,Bhopal,Urban Development,15.27,11.3,24,5,2021-01-23,2022-07-22,2025-05-14,2021-10-25,2022-04-20,2023-03-26,26.89,2.13,Partially paid,98.6,2,Partial possession,228,29,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-00721,Tamil Nadu,Madurai,Industrial Corridor,97.28,63.33,177,27,2024-04-10,2026-02-08,2024-10-10,2027-08-02,2028-08-15,2029-10-21,328.35,9.32,Mostly paid,77.2,2,Partial possession,1399,57,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-00722,Odisha,Sambalpur,Railway,24.23,15.86,41,8,2018-11-19,2019-06-23,2021-04-09,2020-09-01,2021-11-06,2023-05-27,78.2,2.21,Partially paid,68.6,0,Partial possession,596,61,1,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-00723,Uttar Pradesh,Lucknow,Urban Development,17.8,14.75,26,2,2024-08-10,2025-02-01,2028-04-15,2027-04-02,2028-09-06,2030-05-15,59.77,2.16,Mostly paid,100.0,0,Partial possession,1129,50,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-00724,Tamil Nadu,Chennai,Industrial Corridor,6.17,5.47,10,4,2016-05-02,2016-10-30,2016-09-29,2018-03-19,2018-04-23,2020-06-13,14.75,1.15,Mostly paid,100.0,0,Partial possession,877,49,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-00725,Uttar Pradesh,Prayagraj,Industrial Corridor,28.19,18.58,56,10,2018-08-14,2019-09-10,2020-05-24,2023-04-07,2024-09-19,2025-08-07,30.31,3.33,Pending,85.4,2,Partial possession,1865,60,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-00726,Madhya Pradesh,Bhopal,Industrial Corridor,17.25,15.33,32,8,2018-09-27,2019-01-27,2021-02-13,2021-07-22,2022-02-18,2023-12-21,76.35,2.22,Mostly paid,95.5,1,Partial possession,1321,48,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-00727,Odisha,Bhubaneswar,Renewable Energy,161.51,124.23,310,54,2018-09-13,2018-11-12,2021-08-28,2024-07-23,2025-07-17,2026-06-03,243.66,27.85,Partially paid,85.4,2,Partial possession,1766,56,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-00728,Gujarat,Ahmedabad,Renewable Energy,189.41,142.45,349,51,2019-06-05,2021-10-07,2023-01-05,2022-08-18,2023-07-28,2024-11-23,690.96,18.93,Partially paid,91.7,7,Partial possession,1453,57,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-00729,Maharashtra,Pune,Industrial Corridor,8.71,4.3,17,3,2016-12-03,2018-06-25,2020-08-10,2018-10-23,2019-11-19,2020-06-04,11.4,1.82,Pending,100.0,0,Pending,755,64,1,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-00730,Bihar,Gaya,Renewable Energy,9.76,6.02,19,3,2018-09-17,2020-07-26,2020-04-03,2024-07-22,2025-03-04,2026-12-09,17.96,1.99,Partially paid,100.0,0,Pending,2157,57,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-00731,Gujarat,Ahmedabad,Irrigation,22.73,17.29,39,5,2022-05-09,2024-01-30,2023-10-09,2024-03-13,2024-09-03,2026-06-04,65.27,3.41,Mostly paid,94.3,1,Partial possession,377,39,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-00732,Maharashtra,Thane,Industrial Corridor,13.25,9.19,22,8,2019-12-31,2020-03-18,2020-07-04,2023-07-26,2025-03-01,2025-12-31,30.87,1.62,Partially paid,100.0,0,Partial possession,1258,55,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-00733,Rajasthan,Jodhpur,Irrigation,37.24,25.57,65,9,2018-06-20,2019-04-03,2019-06-13,2023-09-11,2024-09-13,2025-06-03,161.83,7.69,Partially paid,84.9,1,Partial possession,1711,58,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-00734,Karnataka,Bengaluru Urban,Irrigation,21.61,19.15,44,6,2021-09-17,2023-03-18,2025-04-13,2026-08-21,2027-05-02,2028-04-04,85.07,3.97,Partially paid,100.0,0,Partial possession,1598,50,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-00735,West Bengal,Howrah,Industrial Corridor,39.67,34.04,55,11,2023-06-22,2025-01-12,2024-08-05,2027-04-17,2027-07-19,2028-10-18,167.04,4.64,Mostly paid,85.4,0,Partial possession,1200,50,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-00736,West Bengal,Hooghly,Railway,82.77,80.13,166,26,2017-03-01,2018-05-14,2017-11-28,2018-04-30,2018-10-13,2020-06-22,262.43,17.88,Mostly paid,100.0,4,Substantially complete,544,47,0,Synthetic prototype; fields modeled on public government land-acquisition systems
BHNV-00737,Bihar,Muzaffarpur,Industrial Corridor,10.34,7.72,15,5,2022-06-20,2022-12-22,2026-06-04,2029-01-04,2030-06-19,2030-08-31,16.65,1.13,Partially paid,98.3,0,Partial possession,2238,54,0,Synthetic prototype; fields modeled on public government land-acquisition systems
