Land_Required_Hectare,Land_Acquired_Hectare,Affected_Families,Displaced_Families,Compensation_Amount_Crore,RR_Amount_Crore,R&R_Progress_Percent,Legal_Disputes_Count,Historical_Delay_Days,Risk_Score_0_100,Delay_Label,Land_Acquisition_Ratio,Displacement_Ratio,Total_Compensation_Crore,Sanction_Date_Year,Sanction_Date_Month,3A_Notification_Date_Year,3A_Notification_Date_Month,3D_Notification_Date_Year,3D_Notification_Date_Month,Award_Date_Year,Award_Date_Month,Payment_Date_Year,Payment_Date_Month,Possession_Date_Year,Possession_Date_Month,State_Gujarat,State_Karnataka,State_Madhya Pradesh,State_Maharashtra,State_Odisha,State_Rajasthan,State_Tamil Nadu,State_Uttar Pradesh,State_West Bengal,District_Ahmedabad,District_Ajmer,District_Alwar,District_Aurangabad,District_Bardhaman,District_Bengaluru Urban,District_Bhagalpur,District_Bhopal,District_Bhubaneswar,District_Chennai,District_Coimbatore,District_Cuttack,District_Gaya,District_Gorakhpur,District_Gwalior,District_Hooghly,District_Howrah,District_Indore,District_Jabalpur,District_Jaipur,District_Jodhpur,District_Kanpur Nagar,District_Kolkata,District_Kota,District_Lucknow,District_Madurai,District_Mangaluru,District_Muzaffarpur,District_Mysuru,District_Nagpur,District_Nashik,District_Patna,District_Prayagraj,District_Pune,District_Puri,District_Rajkot,District_Salem,District_Sambalpur,District_Surat,District_Thane,District_Ujjain,District_Vadodara,District_Varanasi,Project_Type_Irrigation,Project_Type_National Highway,Project_Type_Railway,Project_Type_Renewable Energy,Project_Type_Urban Development,Compensation_Status_Partially paid,Compensation_Status_Pending,Possession_Status_Pending,Possession_Status_Substantially complete
6.51,2.4,14,6,28.66,1.42,97.4,0,1489,66,1,0.3686635944700461,0.42857142857142855,30.08,2018,1,2019,10,2018,7,2023,5,2024,10,2025,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False
5.46,3.73,12,4,14.26,0.48,97.2,0,908,53,0,0.6831501831501832,0.3333333333333333,14.74,2019,5,2021,1,2023,3,2023,11,2024,10,2025,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
16.49,13.83,28,4,52.86,1.71,86.4,1,1526,53,0,0.8386901152213464,0.14285714285714285,54.57,2023,3,2024,10,2026,11,2027,7,2028,9,2029,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
88.05,41.08,164,33,135.37,16.52,99.3,5,1824,66,1,0.46655309483248153,0.20121951219512196,151.89000000000001,2021,1,2022,7,2022,2,2026,12,2027,2,2028,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
17.22,14.15,33,7,32.72,2.65,100.0,0,2031,52,0,0.8217189314750291,0.21212121212121213,35.37,2021,6,2022,8,2022,3,2027,10,2028,1,2029,8,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
148.29,121.99,250,52,384.35,29.86,100.0,10,649,53,0,0.8226448175871603,0.208,414.21000000000004,2022,9,2023,9,2023,8,2024,3,2025,3,2026,7,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
99.59,71.32,185,40,395.16,4.98,86.8,0,2290,56,0,0.71613615824882,0.21621621621621623,400.14000000000004,2024,2,2026,7,2027,8,2029,5,2030,6,2032,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False
39.76,32.22,69,11,46.81,3.07,88.3,2,1855,54,0,0.8103621730382294,0.15942028985507245,49.88,2023,5,2025,2,2025,4,2027,10,2029,4,2029,10,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
42.09,33.09,68,12,155.2,2.71,99.2,1,488,48,0,0.7861724875267284,0.17647058823529413,157.91,2021,12,2022,5,2022,12,2023,6,2023,11,2025,7,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
39.73,20.75,63,11,116.95,7.41,100.0,0,81,23,0,0.5222753586710295,0.1746031746031746,124.36,2024,6,2026,7,2025,8,2027,1,2027,5,2027,9,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
35.15,29.11,60,11,93.1,6.42,100.0,0,0,5,0,0.8281650071123755,0.18333333333333332,99.52,2025,4,2026,4,2029,6,2026,7,2027,2,2027,9,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
20.78,15.15,32,6,84.02,1.07,100.0,2,671,54,0,0.7290664100096246,0.1875,85.08999999999999,2019,9,2019,12,2021,1,2022,9,2022,12,2023,7,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
23.33,15.48,43,7,28.86,2.38,88.4,0,290,36,0,0.6635233604800687,0.16279069767441862,31.24,2017,3,2017,9,2020,1,2019,5,2020,8,2020,11,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
10.28,3.96,14,1,45.91,0.35,96.5,0,886,67,1,0.3852140077821012,0.07142857142857142,46.26,2020,12,2023,3,2023,5,2023,2,2023,8,2025,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False
3.29,1.29,7,2,13.04,0.58,100.0,0,2060,66,1,0.39209726443769,0.2857142857142857,13.62,2022,5,2024,11,2022,9,2028,1,2029,7,2030,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False
90.38,60.27,162,28,181.23,8.61,92.1,6,1584,61,1,0.6668510732462934,0.1728395061728395,189.83999999999997,2020,11,2022,7,2024,2,2024,7,2024,12,2026,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
35.07,23.88,65,12,86.65,2.97,100.0,0,2160,56,0,0.6809238665526091,0.18461538461538463,89.62,2025,1,2026,3,2027,7,2031,3,2031,7,2032,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
30.15,25.36,45,9,26.91,3.25,100.0,2,586,53,0,0.8411276948590382,0.2,30.16,2023,7,2024,12,2026,4,2026,7,2027,11,2028,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
44.63,39.29,80,19,122.83,7.96,86.8,3,2272,52,0,0.8803495406677122,0.2375,130.79,2022,11,2023,4,2027,3,2028,4,2029,10,2031,9,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
13.09,10.1,22,5,37.0,1.33,90.3,1,1030,55,0,0.7715813598166539,0.22727272727272727,38.33,2024,1,2024,3,2026,8,2027,8,2028,2,2029,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
11.01,9.05,25,2,46.55,2.39,86.4,1,2018,53,0,0.8219800181653043,0.08,48.94,2018,4,2020,7,2022,5,2024,8,2025,12,2026,11,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
22.56,19.93,38,9,50.43,2.46,99.8,1,511,50,0,0.8834219858156028,0.23684210526315788,52.89,2023,5,2024,4,2027,6,2025,2,2026,1,2027,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
117.7,81.6,218,33,342.66,9.04,87.4,4,866,58,0,0.693288020390824,0.15137614678899083,351.70000000000005,2020,6,2020,10,2023,8,2023,10,2024,7,2024,10,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
9.31,6.94,22,5,32.96,1.42,100.0,1,2289,52,0,0.7454350161117078,0.22727272727272727,34.38,2017,10,2019,6,2019,6,2024,3,2025,6,2025,10,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2.17,1.42,5,0,6.62,0.37,100.0,0,1864,57,0,0.6543778801843317,0.0,6.99,2018,2,2018,10,2018,10,2024,6,2024,9,2025,6,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
17.79,10.95,15,1,24.51,0.99,100.0,0,601,57,0,0.6155143338954469,0.06666666666666667,25.5,2024,8,2025,5,2026,11,2026,7,2026,10,2027,11,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False
93.94,68.62,165,21,134.87,7.83,98.2,3,307,37,0,0.730466255056419,0.12727272727272726,142.70000000000002,2016,6,2017,8,2020,7,2019,1,2019,7,2019,12,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
5.3,3.82,5,0,6.95,0.19,100.0,0,2431,55,0,0.720754716981132,0.0,7.140000000000001,2017,5,2017,11,2019,11,2023,6,2023,10,2025,7,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
